2025-07-29 10:18:24,200929,50.00,25.30,25.19
2025-07-29 10:33:24,205954,50.00,25.30,25.19
2025-07-29 10:48:24,210977,50.00,25.30,25.19
2025-07-29 11:03:24,216000,50.00,25.30,25.19
2025-07-29 11:18:24,221024,50.00,25.30,25.19
2025-07-29 11:33:24,226048,50.00,25.30,25.19
2025-07-29 11:48:24,231072,50.00,25.30,25.19
2025-07-29 12:03:24,236097,50.00,25.30,25.19
2025-07-29 12:18:24,241121,50.00,25.30,25.19
2025-07-29 12:33:24,246144,50.00,25.30,25.19
2025-07-29 12:48:24,251167,50.00,25.30,25.19
2025-07-29 13:03:24,256192,50.00,25.30,25.19
2025-07-29 13:18:24,261217,50.00,25.30,25.19
2025-07-29 13:26:51,4999,49.00,24.90,24.72
2025-07-29 13:28:33,4999,49.00,24.90,24.72
2025-07-29 13:32:30,4999,50.00,24.90,24.75
2025-07-29 13:32:35,10022,50.00,24.90,24.75
2025-07-29 13:32:40,15047,50.00,24.90,24.75
2025-07-29 13:32:45,20070,50.00,24.90,24.75
2025-07-29 13:32:50,25094,50.00,24.90,24.75
2025-07-29 13:32:55,30118,50.00,24.90,24.75
2025-07-29 13:33:00,35142,50.00,24.90,24.75
2025-07-29 13:33:05,40165,50.00,24.90,24.75
2025-07-29 13:33:10,45189,50.00,24.90,24.75
2025-07-29 13:33:15,50213,50.00,24.90,24.75
2025-07-29 13:33:20,55236,50.00,24.90,24.75
2025-07-29 13:33:25,60260,50.00,24.90,24.75
2025-07-29 13:33:30,65285,50.00,24.90,24.75
2025-07-29 13:33:35,70309,50.00,24.90,24.75
2025-07-29 13:33:40,75332,50.00,24.90,24.75
2025-07-29 13:33:46,80356,50.00,24.90,24.75
2025-07-29 13:33:51,85381,50.00,24.90,24.75
2025-07-29 13:33:56,90404,50.00,25.00,24.86
2025-07-29 13:34:01,95427,50.00,25.00,24.86
2025-07-29 13:34:06,100452,50.00,25.10,24.97
2025-07-29 13:34:11,105476,50.00,25.30,25.19
2025-07-29 15:57:02,708355,49.00,25.20,25.05
2025-07-29 15:58:02,713378,49.00,25.20,25.05
2025-07-29 15:59:02,718403,49.00,25.20,25.05
2025-07-29 16:00:02,723427,49.00,25.20,25.05
2025-07-29 16:01:02,728450,49.00,25.20,25.05
2025-07-29 16:02:02,733474,49.00,25.20,25.05
2025-07-29 16:03:02,738499,49.00,25.20,25.05
2025-07-29 16:04:02,743522,49.00,25.20,25.05
2025-07-29 16:05:02,748546,49.00,25.20,25.05
2025-07-29 16:06:02,753570,49.00,25.20,25.05
2025-07-29 16:07:02,758594,49.00,25.20,25.05
2025-07-29 16:08:02,763617,49.00,25.20,25.05
2025-07-29 16:09:02,768642,49.00,25.20,25.05
2025-07-29 16:10:02,773666,49.00,25.20,25.05
2025-07-29 16:11:02,778689,49.00,25.20,25.05
2025-07-29 16:12:02,783713,49.00,25.20,25.05
2025-07-29 16:13:02,788738,49.00,25.20,25.05
2025-07-29 16:14:02,793761,49.00,25.20,25.05
2025-07-29 16:15:02,798784,49.00,25.20,25.05
2025-07-29 16:16:02,803809,49.00,25.20,25.05
2025-07-29 16:17:02,808834,49.00,25.20,25.05
2025-07-29 16:18:02,813856,49.00,25.20,25.05
2025-07-29 16:19:02,818880,49.00,25.10,24.94
2025-07-29 16:20:02,823905,49.00,25.10,24.94
2025-07-29 16:21:02,828929,49.00,25.10,24.94
2025-07-29 16:22:02,833951,49.00,25.10,24.94
2025-07-29 16:23:02,838975,49.00,25.10,24.94
2025-07-29 16:24:02,844000,49.00,25.10,24.94
2025-07-29 16:25:02,9766500,49.00,24.80,24.61
2025-07-29 16:26:02,9771525,49.00,24.80,24.61
2025-07-29 16:27:02,9776549,49.00,24.80,24.61
2025-07-29 16:28:02,9781572,49.00,24.80,24.61
2025-07-29 16:29:02,9786596,49.00,24.80,24.61
2025-07-29 16:30:02,9791621,49.00,24.80,24.61
2025-07-29 16:31:02,9796644,49.00,24.80,24.61
2025-07-29 16:32:02,9801667,49.00,24.80,24.61
2025-07-29 16:33:02,9806692,49.00,24.80,24.61
2025-07-29 16:34:02,9811717,49.00,24.80,24.61
2025-07-29 16:35:02,9816739,49.00,24.80,24.61
2025-07-29 16:36:02,9821763,49.00,24.80,24.61
2025-07-29 16:37:02,9826788,49.00,24.80,24.61
2025-07-29 16:38:02,9831813,49.00,24.80,24.61
2025-07-29 16:39:02,9836835,49.00,24.80,24.61
2025-07-29 16:40:02,9841860,49.00,24.80,24.61
2025-07-29 16:41:02,9846885,49.00,24.80,24.61
2025-07-29 16:42:02,9851909,49.00,24.80,24.61
2025-07-29 16:43:02,9856931,49.00,24.80,24.61
2025-07-29 16:44:02,9861956,49.00,24.80,24.61
2025-07-29 16:45:02,9866981,49.00,24.80,24.61
2025-07-29 16:46:02,9872004,49.00,24.80,24.61
2025-07-29 16:47:02,9877027,49.00,24.80,24.61
2025-07-29 16:48:02,9882052,49.00,24.80,24.61
2025-07-29 16:49:02,9887076,49.00,24.80,24.61
2025-07-29 16:50:02,9892099,49.00,24.80,24.61
2025-07-29 16:51:02,9897123,49.00,24.80,24.61
2025-07-29 16:52:02,9902148,49.00,24.80,24.61
2025-07-29 16:53:02,9907171,49.00,24.80,24.61
2025-07-29 16:54:02,9912195,50.00,24.80,24.64
2025-07-29 16:55:02,9917219,50.00,24.80,24.64
2025-07-29 16:56:02,9922243,50.00,24.80,24.64
2025-07-29 16:57:02,9927266,50.00,24.80,24.64
2025-07-29 16:58:02,9932291,50.00,24.80,24.64
2025-07-29 16:59:02,9937315,50.00,24.80,24.64
2025-07-29 17:00:02,9942338,50.00,24.80,24.64
2025-07-29 17:01:02,9947362,50.00,24.80,24.64
2025-07-29 17:02:02,9952387,50.00,24.80,24.64
2025-07-29 17:03:02,9957410,50.00,24.80,24.64
2025-07-29 17:04:02,9962433,50.00,24.80,24.64
2025-07-29 17:05:02,9967458,50.00,24.80,24.64
2025-07-29 17:06:02,9972483,50.00,24.80,24.64
2025-07-29 17:07:02,9977505,50.00,24.80,24.64
2025-07-29 17:08:02,9982529,50.00,24.80,24.64
2025-07-29 17:09:02,9987554,50.00,24.80,24.64
2025-07-29 17:10:02,9992579,50.00,24.80,24.64
2025-07-29 17:11:02,9997601,50.00,24.80,24.64
2025-07-29 17:12:02,10002626,50.00,24.80,24.64
2025-07-29 17:13:02,10007651,50.00,24.80,24.64
2025-07-29 17:14:02,10012675,50.00,24.80,24.64
2025-07-29 17:15:02,10017697,50.00,24.80,24.64
2025-07-29 17:16:02,10022722,50.00,24.80,24.64
2025-07-29 17:17:02,10027747,50.00,24.80,24.64
2025-07-29 17:18:02,10032771,50.00,24.70,24.53
2025-07-29 17:19:02,10037793,50.00,24.70,24.53
2025-07-29 17:20:02,10042817,50.00,24.70,24.53
2025-07-29 17:21:02,10047841,50.00,24.70,24.53
2025-07-29 17:22:02,10052866,50.00,24.70,24.53
2025-07-29 17:23:02,10057890,50.00,24.70,24.53
2025-07-29 17:24:02,10062915,50.00,24.70,24.53
2025-07-29 17:25:02,10067939,50.00,24.70,24.53
2025-07-29 17:26:02,10072962,50.00,24.70,24.53
2025-07-29 17:27:02,10077985,50.00,24.70,24.53
2025-07-29 17:28:02,10083009,50.00,24.70,24.53
2025-07-29 17:29:02,10088034,50.00,24.70,24.53
2025-07-29 17:30:02,10093059,50.00,24.70,24.53
2025-07-29 17:31:02,10098082,50.00,24.70,24.53
2025-07-29 17:32:02,10103106,50.00,24.70,24.53
2025-07-29 17:33:02,10108129,50.00,24.70,24.53
2025-07-29 17:34:02,10113153,50.00,24.70,24.53
2025-07-29 17:35:02,10118176,50.00,24.70,24.53
2025-07-29 17:36:02,10123201,50.00,24.70,24.53
2025-07-29 17:37:02,10128226,50.00,24.70,24.53
2025-07-29 17:38:02,10133250,50.00,24.70,24.53
2025-07-29 17:39:02,10138273,50.00,24.70,24.53
2025-07-29 17:40:02,10143296,50.00,24.70,24.53
2025-07-29 17:41:02,10148320,50.00,24.70,24.53
2025-07-29 17:42:02,10153345,50.00,24.70,24.53
2025-07-29 17:43:02,10158369,50.00,24.70,24.53
2025-07-29 17:44:02,10163394,50.00,24.70,24.53
2025-07-29 17:45:02,10168418,50.00,24.70,24.53
2025-07-29 17:46:02,10173442,50.00,24.70,24.53
2025-07-29 17:47:02,10178464,50.00,24.70,24.53
2025-07-29 17:48:02,10183488,50.00,24.70,24.53
2025-07-29 17:49:02,10188513,50.00,24.70,24.53
2025-07-29 17:50:02,10193538,50.00,24.70,24.53
2025-07-29 17:51:02,10198562,50.00,24.70,24.53
2025-07-29 17:52:02,10203586,50.00,24.70,24.53
2025-07-29 17:53:02,10208610,50.00,24.70,24.53
2025-07-29 17:54:02,10213633,50.00,24.70,24.53
2025-07-29 17:55:02,10218656,50.00,24.70,24.53
2025-07-29 17:56:02,10223681,50.00,24.70,24.53
2025-07-29 17:57:02,10228706,50.00,24.70,24.53
2025-07-29 17:58:02,10233731,50.00,24.70,24.53
2025-07-29 17:59:02,10238754,50.00,24.70,24.53
2025-07-29 18:00:02,10243778,50.00,24.70,24.53
2025-07-29 18:01:02,10248801,50.00,24.70,24.53
2025-07-29 18:02:02,10253825,50.00,24.70,24.53
2025-07-29 18:03:02,10258849,50.00,24.70,24.53
2025-07-29 18:04:02,10263874,50.00,24.70,24.53
2025-07-29 18:05:02,10268899,50.00,24.70,24.53
2025-07-29 18:06:02,10273923,50.00,24.70,24.53
2025-07-29 18:07:02,10278945,50.00,24.70,24.53
2025-07-29 18:08:02,10283969,50.00,24.70,24.53
2025-07-29 18:09:02,10288993,50.00,24.70,24.53
2025-07-29 18:10:02,10294018,50.00,24.70,24.53
2025-07-29 18:11:02,10299042,50.00,24.70,24.53
2025-07-29 18:12:02,10304066,50.00,24.70,24.53
2025-07-29 18:13:02,10309090,50.00,24.70,24.53
2025-07-29 18:14:02,10314113,50.00,24.70,24.53
2025-07-29 18:15:02,10319136,50.00,24.70,24.53
2025-07-29 18:16:02,10324161,50.00,24.70,24.53
2025-07-29 18:17:02,10329186,50.00,24.70,24.53
2025-07-29 18:18:02,10334211,50.00,24.70,24.53
2025-07-29 18:19:02,10339234,50.00,24.70,24.53
2025-07-29 18:20:02,10344258,50.00,24.70,24.53
2025-07-29 18:21:02,10349281,50.00,24.70,24.53
2025-07-29 18:22:02,10354305,50.00,24.70,24.53
2025-07-29 18:23:02,10359329,50.00,24.80,24.64
2025-07-29 18:24:02,10364354,50.00,24.80,24.64
2025-07-29 18:25:02,10369378,50.00,24.80,24.64
2025-07-29 18:26:02,10374401,50.00,24.80,24.64
2025-07-29 18:27:02,10379425,50.00,24.80,24.64
2025-07-29 18:28:02,10384450,50.00,24.80,24.64
2025-07-29 18:29:02,10389474,50.00,24.80,24.64
2025-07-29 18:30:02,10394497,50.00,24.80,24.64
2025-07-29 18:31:02,10399520,50.00,24.80,24.64
2025-07-29 18:32:02,10404545,50.00,24.80,24.64
2025-07-29 18:33:02,10409570,50.00,24.80,24.64
2025-07-29 18:34:02,10414593,50.00,24.80,24.64
2025-07-29 18:35:02,10419616,50.00,24.80,24.64
2025-07-29 18:36:02,10424641,50.00,24.80,24.64
2025-07-29 18:37:02,10429666,50.00,24.80,24.64
2025-07-29 18:38:02,10434690,50.00,24.80,24.64
2025-07-29 18:39:02,10439712,50.00,24.80,24.64
2025-07-29 18:40:02,10444737,50.00,24.80,24.64
2025-07-29 18:41:02,10449762,50.00,24.80,24.64
2025-07-29 18:42:02,10454786,50.00,24.80,24.64
2025-07-29 18:43:02,10459808,50.00,24.80,24.64
2025-07-29 18:44:02,10464833,50.00,24.80,24.64
2025-07-29 18:45:02,10469858,50.00,24.80,24.64
2025-07-29 18:46:02,10474882,50.00,24.80,24.64
2025-07-29 18:47:02,10479904,50.00,24.80,24.64
2025-07-29 18:48:02,10484929,50.00,24.80,24.64
2025-07-29 18:49:02,10489954,50.00,24.80,24.64
2025-07-29 18:50:02,10494978,50.00,24.80,24.64
2025-07-29 18:51:02,10500000,50.00,24.80,24.64
2025-07-29 18:52:02,10505024,50.00,24.80,24.64
2025-07-29 18:53:02,10510049,50.00,24.80,24.64
2025-07-29 18:54:02,10515073,50.00,24.80,24.64
2025-07-29 18:55:02,10520095,50.00,24.80,24.64
2025-07-29 18:56:02,10525119,50.00,24.80,24.64
2025-07-29 18:57:02,10530144,53.00,24.20,24.06
2025-07-29 18:58:02,18869963,53.00,24.20,24.06
2025-07-29 18:59:02,18874988,53.00,24.20,24.06
2025-07-29 19:00:02,18880013,53.00,24.20,24.06
2025-07-29 19:01:02,18885037,53.00,24.20,24.06
2025-07-29 19:02:02,18890060,53.00,24.20,24.06
2025-07-29 19:03:02,18895083,53.00,24.20,24.06
2025-07-29 19:04:02,18900107,53.00,24.10,23.95
2025-07-29 19:05:02,18905131,53.00,24.10,23.95
2025-07-29 19:06:02,18910155,53.00,24.10,23.95
2025-07-29 19:07:02,18915180,53.00,24.10,23.95
2025-07-29 19:08:02,18920205,53.00,24.10,23.95
2025-07-29 19:09:02,18925229,53.00,24.10,23.95
2025-07-29 19:10:02,18930252,53.00,24.10,23.95
2025-07-29 19:11:02,18935275,53.00,24.10,23.95
2025-07-29 19:12:02,18940299,53.00,24.10,23.95
2025-07-29 19:13:02,18945324,53.00,24.10,23.95
2025-07-29 19:14:02,18950348,53.00,24.10,23.95
2025-07-29 19:15:02,18955373,53.00,24.10,23.95
2025-07-29 19:16:02,18960397,53.00,24.10,23.95
2025-07-29 19:17:02,18965421,53.00,24.10,23.95
2025-07-29 19:18:02,18970443,53.00,24.10,23.95
2025-07-29 19:19:02,18975467,53.00,24.10,23.95
2025-07-29 19:20:02,18980492,53.00,24.10,23.95
2025-07-29 19:21:02,18985517,53.00,24.10,23.95
2025-07-29 19:22:02,18990541,53.00,24.10,23.95
2025-07-29 19:23:02,18995565,53.00,24.10,23.95
2025-07-29 19:24:02,19000589,53.00,24.10,23.95
2025-07-29 19:25:02,19005612,53.00,24.10,23.95
2025-07-29 19:26:02,19010635,53.00,24.10,23.95
2025-07-29 19:27:02,19015660,53.00,24.10,23.95
2025-07-29 19:28:02,19020685,53.00,24.10,23.95
2025-07-29 19:29:02,19025710,53.00,24.10,23.95
2025-07-29 19:30:02,19030733,53.00,24.10,23.95
2025-07-29 19:31:02,19035757,53.00,24.10,23.95
2025-07-29 19:32:02,19040780,53.00,24.10,23.95
2025-07-29 19:33:02,19045804,53.00,24.10,23.95
2025-07-29 19:34:02,19050828,53.00,24.10,23.95
2025-07-29 19:35:02,19055853,53.00,24.10,23.95
2025-07-29 19:36:02,19060878,53.00,24.10,23.95
2025-07-29 19:37:02,19065902,53.00,24.10,23.95
2025-07-29 19:38:02,19070924,53.00,24.20,24.06
2025-07-29 19:39:02,19075948,53.00,24.10,23.95
2025-07-29 19:40:02,19080972,53.00,24.10,23.95
2025-07-29 19:41:02,19085997,53.00,24.10,23.95
2025-07-29 19:42:02,19091021,53.00,24.10,23.95
2025-07-29 19:43:02,19096046,53.00,24.10,23.95
2025-07-29 19:44:02,19101070,53.00,24.10,23.95
2025-07-29 19:45:02,19106094,53.00,24.10,23.95
2025-07-29 19:46:02,19111116,53.00,24.10,23.95
2025-07-29 19:47:02,19116140,53.00,24.10,23.95
2025-07-29 19:48:02,19121165,53.00,24.10,23.95
2025-07-29 19:49:02,19126190,53.00,24.10,23.95
2025-07-29 19:50:02,19131214,53.00,24.10,23.95
2025-07-29 19:51:02,19136238,53.00,24.10,23.95
2025-07-29 19:52:02,19141262,53.00,24.10,23.95
2025-07-29 19:53:02,19146285,53.00,24.10,23.95
2025-07-29 19:54:02,19151308,53.00,24.10,23.95
2025-07-29 19:55:02,19156333,53.00,24.10,23.95
2025-07-29 19:56:02,19161358,53.00,24.10,23.95
2025-07-29 19:57:02,19166383,53.00,24.10,23.95
2025-07-29 19:58:02,19171406,53.00,24.10,23.95
2025-07-29 19:59:02,19176430,53.00,24.10,23.95
2025-07-29 20:00:02,19181453,53.00,24.10,23.95
2025-07-29 20:01:02,19186477,53.00,24.10,23.95
2025-07-29 20:02:02,19191501,53.00,24.10,23.95
2025-07-29 20:03:02,19196526,53.00,24.10,23.95
2025-07-29 20:04:02,19201551,53.00,24.10,23.95
2025-07-29 20:05:02,19206575,53.00,24.10,23.95
2025-07-29 20:06:02,19211598,53.00,24.10,23.95
2025-07-29 20:07:02,19216621,53.00,24.10,23.95
2025-07-29 20:08:02,19221645,53.00,24.10,23.95
2025-07-29 20:09:02,19226670,53.00,24.10,23.95
2025-07-29 20:10:02,19231694,53.00,24.10,23.95
2025-07-29 20:11:02,19236719,53.00,24.10,23.95
2025-07-29 20:12:02,19241743,53.00,24.10,23.95
2025-07-29 20:13:02,19246767,53.00,24.10,23.95
2025-07-29 20:14:02,19251789,53.00,24.10,23.95
2025-07-29 20:15:02,19256813,53.00,24.10,23.95
2025-07-29 20:16:02,19261838,53.00,24.10,23.95
2025-07-29 20:17:02,19266863,53.00,24.10,23.95
2025-07-29 20:18:02,19271887,53.00,24.10,23.95
2025-07-29 20:19:02,19276911,53.00,24.10,23.95
2025-07-29 20:20:02,19281935,53.00,24.10,23.95
2025-07-29 20:21:02,19286958,53.00,24.10,23.95
2025-07-29 20:22:02,19291981,53.00,24.10,23.95
2025-07-29 20:23:02,19297006,53.00,24.20,24.06
2025-07-29 20:24:02,19302031,53.00,24.20,24.06
2025-07-29 20:25:02,19307056,53.00,24.20,24.06
2025-07-29 20:26:02,19312079,53.00,24.20,24.06
2025-07-29 20:27:02,19317103,53.00,24.20,24.06
2025-07-29 20:28:02,19322127,53.00,24.20,24.06
2025-07-29 20:29:02,19327150,53.00,24.20,24.06
2025-07-29 20:30:02,19332173,53.00,24.20,24.06
2025-07-29 20:31:02,19337197,53.00,24.20,24.06
2025-07-29 20:32:02,19342221,53.00,24.20,24.06
2025-07-29 20:33:02,19347246,53.00,24.20,24.06
2025-07-29 20:34:02,19352270,53.00,24.20,24.06
2025-07-29 20:35:02,19357295,53.00,24.20,24.06
2025-07-29 20:36:02,19362319,53.00,24.20,24.06
2025-07-29 20:37:02,19367343,53.00,24.20,24.06
2025-07-29 20:38:02,19372366,53.00,24.20,24.06
2025-07-29 20:39:02,19377389,53.00,24.20,24.06
2025-07-29 20:40:02,19382413,53.00,24.20,24.06
2025-07-29 20:41:02,19387437,53.00,24.20,24.06
2025-07-29 20:42:02,19392460,53.00,24.20,24.06
2025-07-29 20:43:02,19397485,53.00,24.20,24.06
2025-07-29 20:44:02,19402510,53.00,24.20,24.06
2025-07-29 20:45:02,19407535,53.00,24.20,24.06
2025-07-29 20:46:02,19412558,53.00,24.20,24.06
2025-07-29 20:47:02,19417582,53.00,24.20,24.06
2025-07-29 20:48:02,19422606,53.00,24.20,24.06
2025-07-29 20:49:02,19427629,53.00,24.20,24.06
2025-07-29 20:50:02,19432652,53.00,24.20,24.06
2025-07-29 20:51:02,19437676,53.00,24.20,24.06
2025-07-29 20:52:02,19442700,53.00,24.20,24.06
2025-07-29 20:53:02,19447725,53.00,24.20,24.06
2025-07-29 20:54:02,19452749,53.00,24.20,24.06
2025-07-29 20:55:02,19457774,53.00,24.20,24.06
2025-07-29 20:56:02,19462798,53.00,24.20,24.06
2025-07-29 20:57:02,19467822,53.00,24.20,24.06
2025-07-29 20:58:02,19472845,53.00,24.20,24.06
2025-07-29 20:59:02,19477868,53.00,24.20,24.06
2025-07-29 21:00:02,19482892,53.00,24.20,24.06
2025-07-29 21:01:02,19487916,53.00,24.20,24.06
2025-07-29 21:02:02,19492940,53.00,24.20,24.06
2025-07-29 21:03:02,19497965,53.00,24.20,24.06
2025-07-29 21:04:02,19502990,53.00,24.20,24.06
2025-07-29 21:05:02,19508015,53.00,24.20,24.06
2025-07-29 21:06:02,19513038,53.00,24.20,24.06
2025-07-29 21:07:03,19518062,53.00,24.20,24.06
2025-07-29 21:08:03,19523086,53.00,24.20,24.06
2025-07-29 21:09:03,19528109,53.00,24.20,24.06
2025-07-29 21:10:03,19533132,53.00,24.20,24.06
2025-07-29 21:11:03,19538156,53.00,24.20,24.06
2025-07-29 21:12:03,19543181,53.00,24.10,23.95
2025-07-29 21:13:03,19548206,53.00,24.10,23.95
2025-07-29 21:14:03,19553230,53.00,24.10,23.95
2025-07-29 21:15:03,19558254,53.00,24.10,23.95
2025-07-29 21:16:03,19563278,53.00,24.20,24.06
2025-07-29 21:17:03,19568301,53.00,24.10,23.95
2025-07-29 21:18:03,19573324,53.00,24.20,24.06
2025-07-29 21:19:03,19578348,53.00,24.10,23.95
2025-07-29 21:20:03,19583373,53.00,24.10,23.95
2025-07-29 21:21:03,19588398,53.00,24.10,23.95
2025-07-29 21:22:03,19593422,53.00,24.10,23.95
2025-07-29 21:23:03,19598446,53.00,24.10,23.95
2025-07-29 21:24:03,19603469,53.00,24.10,23.95
2025-07-29 21:25:03,19608493,53.00,24.10,23.95
2025-07-29 21:26:03,19613516,53.00,24.10,23.95
2025-07-29 21:27:03,19618541,53.00,24.10,23.27
2025-07-29 21:28:03,27913139,55.00,24.20,24.11
2025-07-29 21:29:03,27918163,55.00,24.20,24.11
2025-07-29 21:30:03,27923187,55.00,24.20,24.11
2025-07-29 21:31:03,27928210,55.00,24.20,24.11
2025-07-29 21:32:03,27933234,55.00,24.20,24.11
2025-07-29 21:33:03,27938257,55.00,24.20,24.11
2025-07-29 21:34:03,27943282,55.00,24.20,24.11
2025-07-29 21:35:03,27948307,55.00,24.20,24.11
2025-07-29 21:36:03,27953332,55.00,24.20,24.11
2025-07-29 21:37:03,27958355,55.00,24.20,24.11
2025-07-29 21:38:03,27963379,55.00,24.20,24.11
2025-07-29 21:39:03,27968402,55.00,24.20,24.11
2025-07-29 21:40:03,27973426,55.00,24.20,24.11
2025-07-29 21:41:03,27978450,55.00,24.20,24.11
2025-07-29 21:42:03,27983475,55.00,24.20,24.11
2025-07-29 21:43:03,27988500,55.00,24.20,24.11
2025-07-29 21:44:03,27993524,55.00,24.20,24.11
2025-07-29 21:45:03,27998547,55.00,24.20,24.11
2025-07-29 21:46:03,28003570,55.00,24.20,24.11
2025-07-29 21:47:03,28008594,55.00,24.20,24.11
2025-07-29 21:48:03,28013619,55.00,24.20,24.11
2025-07-29 21:49:03,28018643,55.00,24.20,24.11
2025-07-29 21:50:03,28023668,55.00,24.20,24.11
2025-07-29 21:51:03,28028692,55.00,24.20,24.11
2025-07-29 21:52:03,28033716,55.00,24.20,24.11
2025-07-29 21:53:03,28038738,55.00,24.20,24.11
2025-07-29 21:54:03,28043762,55.00,24.20,24.11
2025-07-29 21:55:03,28048787,55.00,24.20,24.11
2025-07-29 21:56:03,28053812,55.00,24.20,24.11
2025-07-29 21:57:03,28058836,55.00,24.20,24.11
2025-07-29 21:58:03,28063860,55.00,24.20,24.11
2025-07-29 21:59:03,28068884,55.00,24.20,24.11
2025-07-29 22:00:03,28073907,55.00,24.20,24.11
2025-07-29 22:01:03,28078930,55.00,24.20,24.11
2025-07-29 22:02:03,28083955,55.00,24.20,24.11
2025-07-29 22:03:03,28088980,55.00,24.20,24.11
2025-07-29 22:04:03,28094005,55.00,24.20,24.11
2025-07-29 22:05:03,28099028,55.00,24.20,24.11
2025-07-29 22:06:03,28104052,55.00,24.20,24.11
2025-07-29 22:07:03,28109075,55.00,24.20,24.11
2025-07-29 22:08:03,28114099,55.00,24.20,24.11
2025-07-29 22:09:03,28119122,55.00,24.20,24.11
2025-07-29 22:10:03,28124147,55.00,24.20,24.11
2025-07-29 22:11:03,28129172,55.00,24.20,24.11
2025-07-29 22:12:03,28134196,55.00,24.20,24.11
2025-07-29 22:13:03,28139219,55.00,24.20,24.11
2025-07-29 22:14:03,28144242,55.00,24.20,24.11
2025-07-29 22:15:03,28149266,55.00,24.20,24.11
2025-07-29 22:16:03,28154290,55.00,24.20,24.11
2025-07-29 22:17:03,28159314,55.00,24.20,24.11
2025-07-29 22:18:03,28164339,55.00,24.20,24.11
2025-07-29 22:19:03,28169363,55.00,24.20,24.11
2025-07-29 22:20:03,28174387,55.00,24.20,24.11
2025-07-29 22:21:03,28179409,55.00,24.20,24.11
2025-07-29 22:22:03,28184433,55.00,24.20,24.11
2025-07-29 22:23:03,28189457,55.00,24.20,24.11
2025-07-29 22:24:03,28194482,55.00,24.20,24.11
2025-07-29 22:25:03,28199506,55.00,24.20,24.11
2025-07-29 22:26:03,28204531,55.00,24.20,24.11
2025-07-29 22:27:03,28209555,55.00,24.20,24.11
2025-07-29 22:28:03,28214578,55.00,24.20,24.11
2025-07-29 22:29:03,28219601,55.00,24.20,24.11
2025-07-29 22:30:03,28224625,55.00,24.20,24.11
2025-07-29 22:31:03,28229650,55.00,24.20,24.11
2025-07-29 22:32:03,28234675,55.00,24.20,24.11
2025-07-29 22:33:03,28239699,55.00,24.20,24.11
2025-07-29 22:34:03,28244723,55.00,24.20,24.11
2025-07-29 22:35:03,28249747,55.00,24.20,24.11
2025-07-29 22:36:03,28254770,55.00,24.20,24.11
2025-07-29 22:37:03,28259793,55.00,24.20,24.11
2025-07-29 22:38:03,28264818,55.00,24.20,24.11
2025-07-29 22:39:03,28269843,55.00,24.20,24.11
2025-07-29 22:40:03,28274868,55.00,24.20,24.11
2025-07-29 22:41:03,28279891,55.00,24.20,24.11
2025-07-29 22:42:03,28284915,55.00,24.20,24.11
2025-07-29 22:43:03,28289938,55.00,24.20,24.11
2025-07-29 22:44:03,28294962,55.00,24.20,24.11
2025-07-29 22:45:03,28299986,55.00,24.20,24.11
2025-07-29 22:46:03,28305011,55.00,24.20,24.11
